Year,week,0
2013,0,20.49518569463549
2013,1,39.47730398899587
2013,2,27.92297111416781
2013,3,21.73314993122421
2013,4,22.420907840440165
2013,5,20.77028885832187
2013,6,18.707015130674
2013,7,22.558459422283356
2013,8,28.88583218707015
2013,9,36.86382393397524
2013,10,34.11279229711142
2013,11,29.848693259972485
2013,12,17.05639614855571
2013,13,16.36863823933975
2013,14,21.595598349381017
2013,15,16.643741403026134
2013,16,15.130674002751029
2013,17,19.669876203576344
2013,18,14.580467675378268
2013,19,18.844566712517192
2013,20,21.04539202200825
2013,21,61.210453920220075
2013,22,68.08803301237964
2013,23,58.18431911966988
2013,24,24.759284731774414
2013,25,16.643741403026134
2013,26,16.09353507565337
2013,27,13.067400275103164
2013,28,19.94497936726272
2013,29,9.353507565337
2013,30,13.892709766162312
2013,31,12.792297111416781
2013,32,9.766162310866575
2013,33,27.372764786795052
2013,34,45.529573590096284
2013,35,48.28060522696011
2013,36,25.584594222833562
2013,37,32.324621733149925
2013,38,13.892709766162312
2013,39,19.669876203576344
2013,40,17.46905089408528
2013,41,20.357634112792297
2013,42,14.167812929848694
2013,43,7.4277854195323245
2013,44,15.818431911966988
2013,45,16.781292984869324
2013,46,14.99312242090784
2013,47,10.041265474552958
2013,48,100.0
2013,49,35.62585969738652
2013,50,10.591471801925723
2013,51,12.242090784044017
2013,52,5.639614855570839
2014,0,5.19159456118665
2014,1,15.822002472187885
2014,2,15.203955500618047
2014,3,28.0593325092707
2014,4,16.440049443757726
2014,5,15.080346106304079
2014,6,6.551297898640296
2014,7,10.3831891223733
2014,8,6.798516687268233
2014,9,10.135970333745362
2014,10,11.495673671199011
2014,11,9.517923362175525
2014,12,9.76514215080346
2014,13,5.438813349814586
2014,14,5.933250927070457
2014,15,18.912237330037083
2014,16,27.070457354758958
2014,17,18.170580964153277
2014,18,13.8442521631644
2014,19,5.686032138442521
2014,20,12.73176761433869
2014,21,12.360939431396787
2014,22,23.48578491965389
2014,23,5.686032138442521
2014,24,6.427688504326329
2014,25,17.79975278121137
2014,26,8.899876390605685
2014,27,11.866501854140914
2014,28,7.292954264524104
2014,29,4.202719406674907
2014,30,8.652657601977749
2014,31,8.652657601977749
2014,32,10.135970333745362
2014,33,4.573547589616811
2014,34,7.045735475896167
2014,35,4.944375772558715
2014,36,6.056860321384424
2014,37,7.169344870210136
2014,38,6.427688504326329
2014,39,17.05809641532756
2014,40,5.067985166872681
2014,41,10.259579728059332
2014,42,100.0
2014,43,27.070457354758958
2014,44,30.160692212608158
2014,45,8.034610630407911
2014,46,7.787391841779974
2014,47,4.3263288009888745
2014,48,5.80964153275649
2014,49,5.067985166872681
2014,50,48.20766378244746
2014,51,6.551297898640296
2014,52,7.169344870210136
2015,0,19.57364341085271
2015,1,18.02325581395349
2015,2,24.031007751937985
2015,3,52.32558139534883
2015,4,11.434108527131782
2015,5,9.689922480620156
2015,6,8.139534883720929
2015,7,11.434108527131782
2015,8,100.0
2015,9,16.279069767441857
2015,10,31.3953488372093
2015,11,25.1937984496124
2015,12,8.139534883720929
2015,13,18.02325581395349
2015,14,14.341085271317827
2015,15,16.279069767441857
2015,16,15.11627906976744
2015,17,7.945736434108527
2015,18,6.782945736434108
2015,19,31.589147286821706
2015,20,32.945736434108525
2015,21,25.1937984496124
2015,22,31.2015503875969
2015,23,37.7906976744186
2015,24,27.51937984496124
2015,25,20.155038759689923
2015,26,14.728682170542637
2015,27,7.55813953488372
2015,28,37.2093023255814
2015,29,12.015503875968992
2015,30,19.379844961240313
2015,31,7.3643410852713185
2015,32,10.077519379844961
2015,33,12.790697674418606
2015,34,22.093023255813954
2015,35,24.41860465116279
2015,36,12.015503875968992
2015,37,11.434108527131782
2015,38,12.209302325581396
2015,39,36.434108527131784
2015,40,28.875968992248062
2015,41,37.4031007751938
2015,42,26.74418604651163
2015,43,9.883720930232558
2015,44,17.829457364341085
2015,45,13.953488372093023
2015,46,21.124031007751938
2015,47,15.503875968992247
2015,48,10.65891472868217
2015,49,8.527131782945736
2015,50,10.65891472868217
2015,51,4.069767441860464
2015,52,6.589147286821705
2016,0,1.8450184501845022
2016,1,31.734317343173434
2016,2,28.78228782287823
2016,3,18.81918819188192
2016,4,21.033210332103323
2016,5,18.081180811808117
2016,6,25.09225092250923
2016,7,24.354243542435423
2016,8,16.974169741697416
2016,9,25.46125461254613
2016,10,10.701107011070112
2016,11,14.760147601476017
2016,12,12.177121771217712
2016,13,12.546125461254615
2016,14,31.734317343173434
2016,15,42.066420664206646
2016,16,54.981549815498155
2016,17,45.38745387453875
2016,18,57.56457564575646
2016,19,17.343173431734318
2016,20,43.17343173431735
2016,21,17.71217712177122
2016,22,33.579335793357934
2016,23,42.066420664206646
2016,24,23.616236162361627
2016,25,18.45018450184502
2016,26,51.291512915129154
2016,27,23.247232472324725
2016,28,11.070110701107012
2016,29,18.81918819188192
2016,30,14.391143911439116
2016,31,28.413284132841333
2016,32,34.31734317343174
2016,33,14.391143911439116
2016,34,16.23616236162362
2016,35,32.47232472324724
2016,36,15.129151291512915
2016,37,15.867158671586717
2016,38,13.284132841328415
2016,39,15.867158671586717
2016,40,24.723247232472325
2016,41,14.760147601476017
2016,42,100.0
2016,43,14.022140221402216
2016,44,14.391143911439116
2016,45,12.915129151291517
2016,46,14.391143911439116
2016,47,14.760147601476017
2016,48,19.188191881918822
2016,49,21.402214022140225
2016,50,14.391143911439116
2016,51,18.81918819188192
2016,52,8.487084870848708
2017,1,33.14285714285714
2017,2,22.285714285714285
2017,3,33.714285714285715
2017,4,28.000000000000004
2017,5,36.57142857142857
2017,6,41.142857142857146
2017,7,37.14285714285714
2017,8,36.57142857142857
2017,9,40.0
2017,10,42.857142857142854
2017,11,29.142857142857142
2017,12,14.857142857142858
2017,13,17.142857142857142
2017,14,39.42857142857143
2017,15,32.57142857142857
2017,16,34.85714285714286
2017,17,84.57142857142857
2017,18,11.428571428571429
2017,19,35.42857142857143
2017,20,16.0
2017,21,22.285714285714285
2017,22,20.0
2017,23,33.14285714285714
2017,24,100.0
2017,25,29.142857142857142
2017,26,30.28571428571429
2017,27,26.285714285714285
2017,28,28.57142857142857
2017,29,19.428571428571427
2017,30,66.28571428571428
2017,31,32.0
