Year,week,0
2020,6,28.000000000000004
2020,7,44.0
2020,8,28.000000000000004
2020,9,34.0
2020,10,30.000000000000004
2020,11,21.0
2020,12,27.0
2020,13,22.0
2020,14,24.000000000000004
2020,15,22.0
2020,16,18.000000000000004
2020,17,15.000000000000002
2020,18,20.0
2020,19,29.000000000000004
2020,20,17.0
2020,21,45.0
2020,22,23.0
2020,23,28.000000000000004
2020,24,13.0
2020,25,27.0
2020,26,24.000000000000004
2020,27,24.000000000000004
2020,28,20.0
2020,29,14.000000000000002
2020,30,21.0
2020,31,30.000000000000004
2020,32,24.000000000000004
2020,33,12.000000000000002
2020,34,28.000000000000004
2020,35,31.0
2020,36,13.0
2020,37,25.0
2020,38,19.000000000000004
2020,39,12.000000000000002
2020,40,35.0
2020,41,22.0
2020,42,25.0
2020,43,40.0
2020,44,39.00000000000001
2020,45,42.0
2020,46,40.0
2020,47,34.0
2020,48,33.0
2020,49,25.0
2020,50,26.0
2020,51,38.00000000000001
2020,52,29.000000000000004
2021,0,5.217391304347826
2021,1,20.0
2021,2,19.130434782608692
2021,3,27.826086956521735
2021,4,26.956521739130434
2021,5,21.73913043478261
2021,6,20.0
2021,7,30.43478260869565
2021,8,15.652173913043477
2021,9,20.869565217391305
2021,10,37.391304347826086
2021,11,32.17391304347826
2021,12,26.08695652173913
2021,13,16.52173913043478
2021,14,23.478260869565215
2021,15,28.69565217391304
2021,16,35.65217391304348
2021,17,31.304347826086953
2021,18,33.04347826086956
2021,19,19.130434782608692
2021,20,20.869565217391305
2021,21,20.0
2021,22,29.565217391304344
2021,23,28.69565217391304
2021,24,40.0
2021,25,16.52173913043478
2021,26,20.0
2021,27,29.565217391304344
2021,28,38.260869565217384
2021,29,20.869565217391305
2021,30,16.52173913043478
2021,31,26.956521739130434
2021,32,20.0
2021,33,40.0
2021,34,33.91304347826087
2021,35,29.565217391304344
2021,36,23.478260869565215
2021,37,26.956521739130434
2021,38,34.78260869565217
2021,39,51.304347826086946
2021,40,30.43478260869565
2021,41,24.34782608695652
2021,42,26.956521739130434
2021,43,32.17391304347826
2021,44,33.04347826086956
2021,45,34.78260869565217
2021,46,33.91304347826087
2021,47,47.826086956521735
2021,48,33.04347826086956
2021,49,20.0
2021,50,31.304347826086953
2021,51,15.652173913043477
2021,52,100.0
2022,0,3.875968992248062
2022,1,28.68217054263566
2022,2,33.33333333333333
2022,3,40.31007751937985
2022,4,22.48062015503876
2022,5,100.0
2022,6,19.379844961240313
2022,7,27.906976744186046
2022,8,29.457364341085274
2022,9,37.98449612403101
2022,10,20.930232558139537
2022,11,27.13178294573644
2022,12,86.8217054263566
2022,13,55.038759689922486
2022,14,44.96124031007752
2022,15,24.031007751937985
2022,16,20.930232558139537
2022,17,75.96899224806202
2022,18,31.782945736434108
2022,19,34.883720930232556
2022,20,37.98449612403101
2022,21,44.96124031007752
2022,22,17.054263565891475
2022,23,20.930232558139537
2022,24,29.457364341085274
2022,25,48.06201550387597
2022,26,20.930232558139537
2022,27,19.379844961240313
2022,28,13.953488372093023
2022,29,25.581395348837212
2022,30,14.728682170542637
2022,31,27.906976744186046
2022,32,12.4031007751938
2022,33,24.031007751937985
2022,34,24.8062015503876
2022,35,20.930232558139537
2022,36,27.13178294573644
2022,37,23.25581395348837
2022,38,34.883720930232556
2022,39,13.178294573643413
2022,40,22.48062015503876
2022,41,23.25581395348837
2022,42,23.25581395348837
2022,43,10.077519379844963
2022,44,13.178294573643413
2022,45,12.4031007751938
2022,46,17.82945736434109
2022,47,29.457364341085274
2022,48,16.27906976744186
2022,49,24.8062015503876
2022,50,17.054263565891475
2022,51,17.82945736434109
2022,52,15.503875968992247
